date,date2,lx,tenp
2022/6/28,2022/6/28,,
2022/6/28,2022/6/28,,
2022/6/28,2022/6/28,,
2022/6/29,2022/6/29,,
2022/6/29,2022/6/29,,
2022/6/29,2022/6/29,,
2022/6/29,2022/6/29,,
2022/6/29,2022/6/29,,
2022/6/29,2022/6/29,,
2022/6/29,2022/6/29,,
2022/6/29,2022/6/29,,
2022/6/29,2022/6/29,,
2022/6/29,2022/6/29,,
2022/6/29,2022/6/29,,
2022/6/29,2022/6/29,,
2022/6/29,2022/6/29,,
2022/6/29,2022/6/29,,
2022/6/29,2022/6/29,,
2022/6/29,2022/6/29,,
2022/6/29,2022/6/29,,
2022/6/29,2022/6/29,,
2022/6/29,2022/6/29,,
2022/6/29,2022/6/29,,
2022/6/29,2022/6/29,,
2022/6/29,2022/6/29,,
2022/6/29,2022/6/29,,
2022/6/29,2022/6/29,,
2022/6/30,2022/6/30,,
2022/6/30,2022/6/30,,
2022/6/30,2022/6/30,,
2022/6/30,2022/6/30,,
2022/6/30,2022/6/30,,
2022/6/30,2022/6/30,,
2022/6/30,2022/6/30,,
2022/6/30,2022/6/30,,
2022/6/30,2022/6/30,,
2022/6/30,2022/6/30,,
2022/6/30,2022/6/30,,
2022/6/30,2022/6/30,,
2022/6/30,2022/6/30,,
2022/6/30,2022/6/30,,
2022/6/30,2022/6/30,,
2022/6/30,2022/6/30,,
2022/6/30,2022/6/30,,
2022/6/30,2022/6/30,,
2022/6/30,2022/6/30,,
2022/6/30,2022/6/30,,
2022/6/30,2022/6/30,,
2022/6/30,2022/6/30,,
2022/6/30,2022/6/30,,
2022/6/30,2022/6/30,,
2022/7/1,2022/7/1,,
2022/7/1,2022/7/1,,
2022/7/1,2022/7/1,,
2022/7/1,2022/7/1,,
2022/7/1,2022/7/1,,
2022/7/1,2022/7/1,,
2022/7/1,2022/7/1,,
2022/7/1,2022/7/1,,
2022/7/1,2022/7/1,,
2022/7/1,2022/7/1,,
2022/7/1,2022/7/1,,
2022/7/1,2022/7/1,,
2022/7/1,2022/7/1,,
2022/7/1,2022/7/1,,
2022/7/1,2022/7/1,,
2022/7/1,2022/7/1,,
2022/7/1,2022/7/1,,
2022/7/1,2022/7/1,,
2022/7/1,2022/7/1,,
2022/7/1,2022/7/1,,
2022/7/1,2022/7/1,,
2022/7/1,2022/7/1,,
2022/7/1,2022/7/1,,
2022/7/1,2022/7/1,,
2022/7/2,2022/7/2,,
2022/7/2,2022/7/2,,
2022/7/2,2022/7/2,,
2022/7/2,2022/7/2,,
2022/7/2,2022/7/2,,
2022/7/2,2022/7/2,,
2022/7/2,2022/7/2,,
2022/7/2,2022/7/2,,
2022/7/2,2022/7/2,,
2022/7/2,2022/7/2,,
2022/7/2,2022/7/2,,
2022/7/2,2022/7/2,,
2022/7/2,2022/7/2,,
2022/7/2,2022/7/2,,
2022/7/2,2022/7/2,,
2022/7/2,2022/7/2,,
2022/7/2,2022/7/2,,
2022/7/2,2022/7/2,,
2022/7/2,2022/7/2,,
2022/7/2,2022/7/2,,
2022/7/2,2022/7/2,,
2022/7/2,2022/7/2,,
2022/7/2,2022/7/2,,
2022/7/2,2022/7/2,,
2022/7/3,2022/7/3,,
2022/7/3,2022/7/3,,
2022/7/3,2022/7/3,,
2022/7/3,2022/7/3,,
2022/7/3,2022/7/3,,
2022/7/3,2022/7/3,,
2022/7/3,2022/7/3,,
2022/7/3,2022/7/3,,
2022/7/3,2022/7/3,,
2022/7/3,2022/7/3,,
2022/7/3,2022/7/3,,
2022/7/3,2022/7/3,,
2022/7/3,2022/7/3,,
2022/7/3,2022/7/3,,
2022/7/3,2022/7/3,,
2022/7/3,2022/7/3,,
2022/7/3,2022/7/3,,
2022/7/3,2022/7/3,,
2022/7/3,2022/7/3,,
2022/7/3,2022/7/3,,
2022/7/3,2022/7/3,,
2022/7/3,2022/7/3,,
2022/7/3,2022/7/3,,
2022/7/3,2022/7/3,,
2022/7/4,2022/7/4,,
2022/7/4,2022/7/4,,
2022/7/4,2022/7/4,,
2022/7/4,2022/7/4,,
2022/7/4,2022/7/4,,
2022/7/4,2022/7/4,,
2022/7/4,2022/7/4,,
2022/7/4,2022/7/4,,
2022/7/4,2022/7/4,,
2022/7/4,2022/7/4,,
2022/7/4,2022/7/4,,
2022/7/4,2022/7/4,,
2022/7/4,2022/7/4,,
2022/7/4,2022/7/4,,
2022/7/4,2022/7/4,,
2022/7/4,2022/7/4,,
2022/7/4,2022/7/4,,
2022/7/4,2022/7/4,,
2022/7/4,2022/7/4,,
2022/7/4,2022/7/4,,
2022/7/4,2022/7/4,,
2022/7/4,2022/7/4,,
2022/7/4,2022/7/4,,
2022/7/4,2022/7/4,,
2022/7/5,2022/7/5,,
2022/7/5,2022/7/5,,
2022/7/5,2022/7/5,,
2022/7/5,2022/7/5,,
2022/7/5,2022/7/5,,
2022/7/5,2022/7/5,,
2022/7/5,2022/7/5,,
2022/7/5,2022/7/5,,
2022/7/5,2022/7/5,,
2022/7/5,2022/7/5,,
2022/7/5,2022/7/5,,
2022/7/5,2022/7/5,,
2022/7/5,2022/7/5,,
2022/7/5,2022/7/5,,
2022/7/5,2022/7/5,,
2022/7/5,2022/7/5,,
2022/7/5,2022/7/5,,
2022/7/5,2022/7/5,,
2022/7/5,2022/7/5,,
2022/7/5,2022/7/5,,
2022/7/5,2022/7/5,,
2022/7/5,2022/7/5,,
2022/7/5,2022/7/5,,
2022/7/5,2022/7/5,,
2022/7/6,2022/7/6,,
2022/7/6,2022/7/6,,
2022/7/6,2022/7/6,,
2022/7/6,2022/7/6,,
2022/7/6,2022/7/6,,
2022/7/6,2022/7/6,,
2022/7/6,2022/7/6,,
2022/7/6,2022/7/6,,
2022/7/6,2022/7/6,,
2022/7/6,2022/7/6,,
2022/7/6,2022/7/6,,
2022/7/6,2022/7/6,,
2022/7/6,2022/7/6,,
2022/7/6,2022/7/6,,
2022/7/6,2022/7/6,,
2022/7/6,2022/7/6,,
2022/7/6,2022/7/6,,
2022/7/6,2022/7/6,,
2022/7/6,2022/7/6,,
2022/7/6,2022/7/6,,
2022/7/6,2022/7/6,,
2022/7/6,2022/7/6,,
2022/7/6,2022/7/6,,
2022/7/6,2022/7/6,,
2022/7/7,2022/7/7,,
2022/7/7,2022/7/7,,
2022/7/7,2022/7/7,,
2022/7/7,2022/7/7,,
2022/7/7,2022/7/7,,
2022/7/7,2022/7/7,,
2022/7/7,2022/7/7,,
2022/7/7,2022/7/7,,
2022/7/7,2022/7/7,,
2022/7/7,2022/7/7,,
2022/7/7,2022/7/7,,
2022/7/7,2022/7/7,,
2022/7/7,2022/7/7,,
2022/7/7,2022/7/7,,
2022/7/7,2022/7/7,,
2022/7/7,2022/7/7,,
2022/7/7,2022/7/7,,
2022/7/7,2022/7/7,,
2022/7/7,2022/7/7,,
2022/7/7,2022/7/7,,
2022/7/7,2022/7/7,,
2022/7/7,2022/7/7,,
2022/7/7,2022/7/7,,
2022/7/7,2022/7/7,,
2022/7/8,2022/7/8,,
2022/7/8,2022/7/8,,
2022/7/8,2022/7/8,,
2022/7/8,2022/7/8,,
2022/7/8,2022/7/8,,
2022/7/8,2022/7/8,,
2022/7/8,2022/7/8,,
2022/7/8,2022/7/8,,
2022/7/8,2022/7/8,,
2022/7/8,2022/7/8,,
2022/7/8,2022/7/8,,
2022/7/8,2022/7/8,,
2022/7/8,2022/7/8,,
2022/7/8,2022/7/8,,
2022/7/8,2022/7/8,,
2022/7/8,2022/7/8,,
2022/7/8,2022/7/8,,
2022/7/8,2022/7/8,,
2022/7/8,2022/7/8,,
2022/7/8,2022/7/8,,
2022/7/8,2022/7/8,,
2022/7/8,2022/7/8,,
2022/7/8,2022/7/8,,
2022/7/8,2022/7/8,,
2022/7/9,2022/7/9,,
2022/7/9,2022/7/9,,
2022/7/9,2022/7/9,,
2022/7/9,2022/7/9,,
2022/7/9,2022/7/9,,
2022/7/9,2022/7/9,,
2022/7/9,2022/7/9,,
2022/7/9,2022/7/9,,
2022/7/9,2022/7/9,,
2022/7/9,2022/7/9,,
2022/7/9,2022/7/9,,
2022/7/9,2022/7/9,,
2022/7/9,2022/7/9,,
2022/7/9,2022/7/9,,
2022/7/9,2022/7/9,,
2022/7/9,2022/7/9,,
2022/7/9,2022/7/9,,
2022/7/9,2022/7/9,,
2022/7/9,2022/7/9,,
2022/7/9,2022/7/9,,
2022/7/9,2022/7/9,,
2022/7/9,2022/7/9,,
2022/7/9,2022/7/9,,
2022/7/9,2022/7/9,,
2022/7/10,2022/7/10,,
2022/7/10,2022/7/10,,
2022/7/10,2022/7/10,,
2022/7/10,2022/7/10,,
2022/7/10,2022/7/10,,
2022/7/10,2022/7/10,,
2022/7/10,2022/7/10,,
2022/7/10,2022/7/10,,
2022/7/10,2022/7/10,,
2022/7/10,2022/7/10,,
2022/7/10,2022/7/10,,
2022/7/10,2022/7/10,,
2022/7/10,2022/7/10,,
2022/7/10,2022/7/10,,
2022/7/10,2022/7/10,,
2022/7/10,2022/7/10,,
2022/7/10,2022/7/10,,
2022/7/10,2022/7/10,,
2022/7/10,2022/7/10,,
2022/7/10,2022/7/10,,
2022/7/10,2022/7/10,,
2022/7/10,2022/7/10,,
2022/7/10,2022/7/10,,
2022/7/10,2022/7/10,,
2022/7/11,2022/7/11,,
2022/7/11,2022/7/11,,
2022/7/11,2022/7/11,,
2022/7/11,2022/7/11,,
2022/7/11,2022/7/11,,
2022/7/11,2022/7/11,,
2022/7/11,2022/7/11,,
2022/7/11,2022/7/11,,
2022/7/11,2022/7/11,,
2022/7/11,2022/7/11,,
2022/7/11,2022/7/11,,
2022/7/11,2022/7/11,,
2022/7/11,2022/7/11,,
2022/7/11,2022/7/11,,
2022/7/11,2022/7/11,,
2022/7/11,2022/7/11,,
2022/7/11,2022/7/11,,
2022/7/11,2022/7/11,,
2022/7/11,2022/7/11,,
2022/7/11,2022/7/11,,
2022/7/11,2022/7/11,,
2022/7/11,2022/7/11,,
2022/7/11,2022/7/11,,
2022/7/11,2022/7/11,,
2022/7/12,2022/7/12,,
2022/7/12,2022/7/12,,
2022/7/12,2022/7/12,,
2022/7/12,2022/7/12,,
2022/7/12,2022/7/12,,
2022/7/12,2022/7/12,,
2022/7/12,2022/7/12,,
2022/7/12,2022/7/12,,
2022/7/12,2022/7/12,,
2022/7/12,2022/7/12,,
2022/7/12,2022/7/12,,
2022/7/12,2022/7/12,,
2022/7/12,2022/7/12,,
2022/7/12,2022/7/12,,
2022/7/12,2022/7/12,,
2022/7/12,2022/7/12,,
2022/7/12,2022/7/12,,
2022/7/12,2022/7/12,,
2022/7/12,2022/7/12,,
2022/7/12,2022/7/12,,
2022/7/12,2022/7/12,,
2022/7/12,2022/7/12,,
2022/7/12,2022/7/12,,
2022/7/12,2022/7/12,,
2022/7/13,2022/7/13,,
2022/7/13,2022/7/13,,
2022/7/13,2022/7/13,,
2022/7/13,2022/7/13,,
2022/7/13,2022/7/13,,
2022/7/13,2022/7/13,,
2022/7/13,2022/7/13,,
2022/7/13,2022/7/13,,
2022/7/13,2022/7/13,,
2022/7/13,2022/7/13,,
2022/7/13,2022/7/13,,
2022/7/13,2022/7/13,,
2022/7/13,2022/7/13,,
2022/7/13,2022/7/13,,
2022/7/13,2022/7/13,,
2022/7/13,2022/7/13,,
2022/7/13,2022/7/13,,
2022/7/13,2022/7/13,,
2022/7/13,2022/7/13,,
2022/7/13,2022/7/13,,
2022/7/13,2022/7/13,,
2022/7/13,2022/7/13,,
2022/7/13,2022/7/13,,
2022/7/13,2022/7/13,,
2022/7/14,2022/7/14,,
2022/7/14,2022/7/14,,
2022/7/14,2022/7/14,,
2022/7/14,2022/7/14,,
2022/7/14,2022/7/14,,
2022/7/14,2022/7/14,,
2022/7/14,2022/7/14,,
2022/7/14,2022/7/14,,
2022/7/14,2022/7/14,,
2022/7/14,2022/7/14,,
2022/7/14,2022/7/14,,
2022/7/14,2022/7/14,,
2022/7/14,2022/7/14,,
2022/7/14,2022/7/14,,
2022/7/14,2022/7/14,,
2022/7/14,2022/7/14,,
2022/7/14,2022/7/14,,
2022/7/14,2022/7/14,,
2022/7/14,2022/7/14,,
2022/7/14,2022/7/14,,
2022/7/14,2022/7/14,,
2022/7/14,2022/7/14,,
2022/7/14,2022/7/14,,
2022/7/14,2022/7/14,,
2022/7/15,2022/7/15,,
2022/7/15,2022/7/15,,
2022/7/15,2022/7/15,,
2022/7/15,2022/7/15,,
2022/7/15,2022/7/15,,
2022/7/15,2022/7/15,,
2022/7/15,2022/7/15,,
2022/7/15,2022/7/15,,
2022/7/15,2022/7/15,,
2022/7/15,2022/7/15,,
2022/7/15,2022/7/15,,
2022/7/15,2022/7/15,,
2022/7/15,2022/7/15,,
2022/7/15,2022/7/15,,
2022/7/15,2022/7/15,,
2022/7/15,2022/7/15,,
2022/7/15,2022/7/15,,
2022/7/15,2022/7/15,,
2022/7/15,2022/7/15,,
2022/7/15,2022/7/15,,
2022/7/15,2022/7/15,,
2022/7/15,2022/7/15,,
2022/7/15,2022/7/15,,
2022/7/15,2022/7/15,,
2022/7/16,2022/7/16,,
2022/7/16,2022/7/16,,
2022/7/16,2022/7/16,,
2022/7/16,2022/7/16,,
2022/7/16,2022/7/16,,
2022/7/16,2022/7/16,,
2022/7/16,2022/7/16,,
2022/7/16,2022/7/16,,
2022/7/16,2022/7/16,,
2022/7/16,2022/7/16,,
2022/7/16,2022/7/16,,
2022/7/16,2022/7/16,,
2022/7/16,2022/7/16,,
2022/7/16,2022/7/16,,
2022/7/16,2022/7/16,,
2022/7/16,2022/7/16,,
2022/7/16,2022/7/16,,
2022/7/16,2022/7/16,,
2022/7/16,2022/7/16,,
2022/7/16,2022/7/16,,
2022/7/16,2022/7/16,,
2022/7/16,2022/7/16,,
2022/7/16,2022/7/16,,
2022/7/16,2022/7/16,,
2022/7/17,2022/7/17,,
2022/7/17,2022/7/17,,
2022/7/17,2022/7/17,,
2022/7/17,2022/7/17,,
2022/7/17,2022/7/17,,
2022/7/17,2022/7/17,,
2022/7/17,2022/7/17,,
2022/7/17,2022/7/17,,
2022/7/17,2022/7/17,,
2022/7/17,2022/7/17,,
2022/7/17,2022/7/17,,
2022/7/17,2022/7/17,,
2022/7/17,2022/7/17,,
2022/7/17,2022/7/17,,
2022/7/17,2022/7/17,,
2022/7/17,2022/7/17,,
2022/7/17,2022/7/17,,
2022/7/17,2022/7/17,,
2022/7/17,2022/7/17,,
2022/7/17,2022/7/17,,
2022/7/17,2022/7/17,,
2022/7/17,2022/7/17,,
2022/7/17,2022/7/17,,
2022/7/17,2022/7/17,,
2022/7/18,2022/7/18,,
2022/7/18,2022/7/18,,
2022/7/18,2022/7/18,,
2022/7/18,2022/7/18,,
2022/7/18,2022/7/18,,
2022/7/18,2022/7/18,,
2022/7/18,2022/7/18,,
2022/7/18,2022/7/18,,
2022/7/18,2022/7/18,,
2022/7/18,2022/7/18,,
2022/7/18,2022/7/18,,
2022/7/18,2022/7/18,,
2022/7/18,2022/7/18,,
2022/7/18,2022/7/18,,
2022/7/18,2022/7/18,,
2022/7/18,2022/7/18,,
2022/7/18,2022/7/18,,
2022/7/18,2022/7/18,,
2022/7/18,2022/7/18,,
2022/7/18,2022/7/18,,
2022/7/18,2022/7/18,,
2022/7/18,2022/7/18,,
2022/7/18,2022/7/18,,
2022/7/18,2022/7/18,,
2022/7/19,2022/7/19,,
2022/7/19,2022/7/19,,
2022/7/19,2022/7/19,,
2022/7/19,2022/7/19,,
2022/7/19,2022/7/19,,
2022/7/19,2022/7/19,,
2022/7/19,2022/7/19,,
2022/7/19,2022/7/19,,
2022/7/19,2022/7/19,,
2022/7/19,2022/7/19,,
2022/7/19,2022/7/19,,
2022/7/19,2022/7/19,,
2022/7/19,2022/7/19,,
2022/7/19,2022/7/19,,
2022/7/19,2022/7/19,,
2022/7/19,2022/7/19,,
2022/7/19,2022/7/19,,
2022/7/19,2022/7/19,,
2022/7/19,2022/7/19,,
2022/7/19,2022/7/19,,
2022/7/19,2022/7/19,,
2022/7/19,2022/7/19,,
2022/7/19,2022/7/19,,
2022/7/19,2022/7/19,,
2022/7/20,2022/7/20,,
2022/7/20,2022/7/20,,
2022/7/20,2022/7/20,,
2022/7/20,2022/7/20,,
2022/7/20,2022/7/20,,
2022/7/20,2022/7/20,,
2022/7/20,2022/7/20,,
2022/7/20,2022/7/20,,
2022/7/20,2022/7/20,,
2022/7/20,2022/7/20,,
2022/7/20,2022/7/20,,
2022/7/20,2022/7/20,,
2022/7/20,2022/7/20,,
2022/7/20,2022/7/20,,
2022/7/20,2022/7/20,,
2022/7/20,2022/7/20,,
2022/7/20,2022/7/20,,
2022/7/20,2022/7/20,,
2022/7/20,2022/7/20,,
2022/7/20,2022/7/20,,
2022/7/20,2022/7/20,,
2022/7/20,2022/7/20,,
2022/7/20,2022/7/20,,
2022/7/20,2022/7/20,,
